번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
6517,3590000-S200000024,2000-01-01,,사용중,두암타운102동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,426.45,516,2025-02-05 13:40:43,U,2025-02-07 02:40:00,35,9,31.08,126,56,0.24,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6518,3590000-S200000025,2000-01-01,,사용중,두암타운103동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,426.45,516,2025-02-05 13:41:07,U,2025-02-07 02:40:00,35,9,31.07,126,56,0.26,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6519,3590000-S200000026,2000-01-01,,사용중,두암타운105동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,426.45,516,2025-02-05 13:41:27,U,2025-02-07 02:40:00,35,9,31.08,126,56,0.2,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6520,3590000-S200000027,2000-01-01,,사용중,두암타운106동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,536.0,649,2025-02-05 13:41:48,U,2025-02-07 02:40:00,35,9,31.07,126,56,0.31,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6521,3590000-S200000028,2000-01-01,,사용중,두암타운107동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,639.0,774,2025-02-05 13:42:08,U,2025-02-07 02:40:00,35,9,31.1,126,56,0.24,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6522,3590000-S200000029,2000-01-01,,사용중,두암타운108동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,638.02,773,2025-02-05 13:42:27,U,2025-02-07 02:40:00,35,9,31.12,126,56,0.31,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6523,3590000-S200000030,2000-01-01,,사용중,두암타운109동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,639.0,774,2025-02-05 13:42:44,U,2025-02-07 02:40:00,35,9,31.08,126,56,0.28,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6524,3590000-S200000031,2000-01-01,,사용중,두암타운110동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,426.45,516,2025-02-05 13:43:10,U,2025-02-07 02:40:00,35,9,31.07,126,56,0.31,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6525,3590000-S200000032,2000-01-01,,사용중,두암타운111동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,413.0,500,2025-02-05 13:43:29,U,2025-02-07 02:40:00,35,9,31.08,126,56,0.31,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6526,3590000-S200000033,2000-01-01,,사용중,두암타운112동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,800.0,969,2025-02-05 13:43:46,U,2025-02-07 02:40:00,35,9,31.05,126,56,0.28,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
