번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
17480,5690000-S201800046,2018-01-03,,사용중,가재마을 10단지 아파트 지하주차장 1층,공공용시설,"세종특별자치시 도움1로 74 (종촌동, 가재마을10단지)",세종특별자치시 종촌동 656번지,30064.0,지하,15477.0,18760,2025-01-06 13:59:38,U,2025-01-08 02:40:00,36,30,8.59,127,15,12.66,36.5020904366944,127.25154870693538,977750.456366,1833853.63801,세종특별자치시
17481,5690000-S201800047,2018-01-03,,사용중,가재마을 12단지 아파트 지하주차장 1층~2층,공공용시설,"세종특별자치시 달빛로 80 (종촌동, 가재마을12단지)",세종특별자치시 종촌동 652번지,30064.0,지하,56318.0,68264,2025-01-06 14:00:08,U,2025-01-08 02:40:00,36,30,21.49,127,15,5.85,36.50607777262913,127.2501437159837,977625.782447,1834296.255911,세종특별자치시
17482,5690000-S201800048,2018-01-03,,사용중,가락마을4단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음안로 48 (고운동, 가락마을4단지)",세종특별자치시 고운동 1703번지,30101.0,지하,14122.0,17117,2024-01-23 11:21:53,U,2024-01-25 02:40:00,36,30,25.34,127,14,12.17,36.50703796609064,127.2367144080818,976423.498843,1834405.968456,세종특별자치시
17483,5690000-S201800049,2018-01-03,,사용중,가락마을5단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음안로 34 (고운동, 가락마을5단지)",세종특별자치시 고운동 1705번지,30101.0,지하,31194.0,37810,2024-01-23 11:22:22,U,2024-01-25 02:40:00,36,30,22.67,127,14,16.53,36.506296258706286,127.23792467656044,976531.651399,1834323.399429,세종특별자치시
17484,5690000-S201800050,2018-01-03,,사용중,가락마을6단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음로 14 (고운동, 가락마을6단지)",세종특별자치시 고운동 1728번지,30063.0,지하,47372.0,57420,2024-01-23 11:32:16,U,2024-01-25 02:40:00,36,30,8.87,127,14,22.13,36.5024649334008,127.2394793348749,976669.718831,1833898.03453,세종특별자치시
17485,5690000-S201800051,2018-01-03,,사용중,가락마을7단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음안로 13 (고운동, 가락마을7단지)",세종특별자치시 고운동 1724번지,30063.0,지하,30082.0,36463,2024-01-23 11:32:44,U,2024-01-25 02:40:00,36,30,18.83,127,14,23.24,36.50523123431533,127.2397900526858,976698.373455,1834204.809354,세종특별자치시
17486,5690000-S201800052,2018-01-03,,사용중,가락마을8단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 만남로 92 (고운동, 가락마을8단지)",세종특별자치시 고운동 1706번지,30101.0,지하,31732.0,38463,2024-01-23 11:33:29,U,2024-01-25 02:40:00,36,30,26.96,127,14,22.18,36.50748904524883,127.2394948245862,976672.613352,1834455.327067,세종특별자치시
17487,5690000-S201800053,2018-01-03,,사용중,가락마을9단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음로 151 (고운동, 가락마을9단지)",세종특별자치시 고운동 1408번지,30063.0,지하,21876.0,26516,2024-01-23 11:34:06,U,2024-01-25 02:40:00,36,30,39.9,127,13,46.15,36.511084451530415,127.2294848279763,975777.369248,1834856.616733,세종특별자치시
17488,5690000-S201800054,2018-01-03,,사용중,가락마을10단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음로 181 (고운동, 가락마을10단지)",세종특별자치시 고운동 1400번지,30062.0,지하,40731.0,49370,2024-01-23 11:34:45,U,2024-01-25 02:40:00,36,30,49.7,127,13,45.67,36.51380427737594,127.22935336677028,975766.445788,1835158.345145,세종특별자치시
17489,5690000-S201800055,2018-01-03,,사용중,가락마을13단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음로 182 (고운동, 가락마을13단지)",세종특별자치시 고운동 1401번지,30062.0,지하,20598.0,24967,2024-01-23 11:36:00,U,2024-01-25 02:40:00,36,30,49.66,127,13,46.86,36.513794723882015,127.22970521447704,975797.947137,1835157.196937,세종특별자치시
