번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
13199,4550000-S200000012,2000-07-01,,사용중,낙원아파트 201동(지하주차장1층),공공용시설,충청남도 금산군 금산읍 약초로 20(낙원아파트),충청남도 금산군 금산읍 중도리 21-18 낙원아파트,32748.0,지하,404.0,489,2024-01-25 10:18:22,U,2024-01-27 02:40:00,36,5,55.12,127,29,47.14,36.09858737784352,127.4962435065766,999661.858076,1789068.311271,충청남도
13200,4550000-S200100004,2001-07-01,,사용중,낙원아파트 101동(지하주차장1층),공공용시설,충청남도 금산군 금산읍 약초로 18(낙원아파트),충청남도 금산군 금산읍 중도리 21-21 낙원아파트,32748.0,지하,752.0,911,2024-01-25 10:20:57,U,2024-01-27 02:40:00,36,5,54.29,127,29,45.82,36.09841319166178,127.49606024375066,999645.360833,1789048.991812,충청남도
13201,4550000-S201500001,2015-08-26,,사용중,산마루아파트(지하주차장1층),공공용시설,충청남도 금산군 금산읍 동산3길 27(금산대원산마루아파트),충청남도 금산군 금산읍 하옥리 306 금산대원산마루아파트,32748.0,지하,1235.0,1496,2024-01-25 10:23:36,U,2024-01-27 02:40:00,36,5,51.68,127,29,34.81,36.09769022687501,127.49300205648755,999370.070777,1788968.818616,충청남도
13202,4550000-S201500002,2015-08-26,,사용중,칸타빌아파트(지하주차장1층),공공용시설,충청남도 금산군 금산읍 사직로 150(대원칸타빌),충청남도 금산군 금산읍 아인리 630 대원칸타빌,32729.0,지하,16133.0,19555,2024-01-25 10:23:08,U,2024-01-27 02:40:00,36,6,39.41,127,28,45.64,36.11097734849024,127.47947026265594,998152.299455,1790442.752752,충청남도
13203,4550000-S202500001,2025-03-27,,사용중,e편한세상금산프라임포레(지하주차장1층),공공용시설,충청남도 금산군 금산읍 진악로 869 (e편한세상 금산 프라임포레),충청남도 금산군 금산읍 양지리 468 e편한세상 금산 프라임포레,32743.0,지하,20765.0,20765,2025-03-31 10:15:35,U,2025-04-02 02:40:00,36,6,7.41,127,27,55.26,36.1020574270422,127.465350874206,996881.1852459968,1789453.7460085195,충청남도
13204,4550000-S202500002,2025-03-27,,사용중,"e편한세상금산센터하임(지하주차장1,2층)",공공용시설,충청남도 금산군 금산읍 금산로 1554 (e편한세상 금산 센터하임),충청남도 금산군 금산읍 중도리 684 e편한세상 금산 센터하임,32725.0,지하,16815.0,16815,2025-03-31 10:17:14,U,2025-04-02 02:40:00,36,6,43.05,127,29,39.9,36.1119575201402,127.494416443333,999497.4795696158,1790551.2894553272,충청남도
13205,4570000-S199000003,2010-11-30,,사용중,국립부여박물관 전시동 지하1층,공공용시설,"충청남도 부여군 부여읍 금성로 5, 국립부여박물관 전시동 지하1층",충청남도 부여군 부여읍 동남리 산 16-1 국립부여박물관 전시동 지하1층,33156.0,지하,131.0,158,2023-10-10 15:18:51,U,2023-10-12 02:40:00,36,16,32.31,126,55,4.42,36.276178925075634,126.91711751599314,947649.696317,1808923.979017,충청남도
13206,4570000-S199000004,2010-11-30,,사용중,부여우체국 지하1층 창고,공공용시설,"충청남도 부여군 부여읍 사비로 82, 부여우체국 지하1층",충청남도 부여군 부여읍 구아리 259 부여우체국 지하1층,33151.0,지하,72.0,87,2023-07-03 17:57:33,I,2023-07-28 01:14:45,36,16,48.0,126,54,39.22,36.27985194944606,126.9107005953696,947075.848189,1809334.884872,충청남도
13207,4570000-S199000006,2010-12-01,,사용중,부여교육지원청 지하1층 체력단련실,공공용시설,"충청남도 부여군 부여읍 금성로 69-10, 부여교육지원청 지하1층",충청남도 부여군 부여읍 가탑리 413-4 부여교육지원청 지하1층,33160.0,지하,458.09,555,2023-07-03 17:57:44,I,2023-07-28 01:14:45,36,16,23.27,126,55,18.09,36.272992278238426,126.9216015876054,948050.316227,1808568.096705,충청남도
13208,4570000-S199000010,2010-11-30,2023-04-13,사용중지,KT부여지사 지하주차장 지하1층,공공용시설,"충청남도 부여군 부여읍 석탑로 33, KT부여지사 지하주차장1층",충청남도 부여군 부여읍 구아리 279 KT부여지사 지하주차장1층,33151.0,지하,1140.86,1382,2023-04-13 15:52:22,I,2023-07-28 01:14:45,36,16,45.82,126,54,44.83,36.279584546181965,126.91231675371814,947220.814614,1809304.34189,충청남도
